Otek,,310,71,90,554,2
Acanna,,752,73.23,90,559,4
Huka,,382,71.08,90,570,5
Vyssevent,,410,70.69,90,573,1
Okuthe,,283,71.92,90,580,4
Azodea,,745,73.31,90,581,0
Rusaber,,316,70.08,90,589,5
Ruletka,,350,70.38,89,514,6
Ajille,,302,70.31,89,527,3
Ritot,,302,71.54,89,565,10
Silver,,498,71.23,89,590,8
Digraza,,440,72.15,88,371,11
Ijid,,293,71.62,88,394,3
Maze,,687,72.62,88,475,3
Sydney,,248,70.38,88,494,1
Erdak,,878,71.08,88,499,5
Tzeenchh,,240,71,88,565,3
Ogrenos,,315,71.69,88,577,3
Suli,,308,72.38,88,591,6
Macis,,285,71.69,88,593,0
Vage,,454,70.85,88,594,4
Dashan,,510,71.38,87,437,1
Avrartiz,,266,70.92,87,445,1
Hetargi,,323,71.54,87,488,0
Wizard,,613,70.54,87,512,0
Pochichu,,385,71.46,87,546,1
Hakon,,300,72.92,87,560,2
Asaza,,232,71.38,87,560,4
Rudebwoyy,,271,70.69,87,565,1
Celeste,,243,70.62,87,568,4
Agune,,291,70.85,87,568,0
Erzidel,,326,70.62,87,587,1
Tede,,465,71,86,361,2
Dichis,,407,70.85,86,374,6
Norzun,,465,71.69,86,437,5
Gonin,,436,70.69,86,448,4
Rogi,,234,71.46,86,472,2
Ricin,,356,70.69,86,500,12
Vincent,,237,70.92,86,524,2
Megicwend,,235,70.15,86,552,9
Pretty,,258,71.46,86,571,0
Ejuk,,254,70.46,86,582,7
Jertethi,,553,71.85,86,593,2
Redshirt,,261,71.15,86,598,5
Athera,,852,73.15,85,132,0
Ovot,,757,71.31,85,195,2
Aguz,,365,71.46,85,205,1
Morgull,,475,72.85,85,214,2
Gupenmen,,409,71.38,85,287,0
Asuna,,791,72.23,85,323,0
Tracy,,641,71.77,85,326,0
Dima,,211,72.15,85,343,1
Abola,,377,71.15,85,363,2
Chika,,474,71.62,85,493,0
Nycer,,313,70.77,85,500,10
Ashafre,,289,71.08,85,541,11
Hidnaz,Challenger,286,73.15,85,546,4
Duggada,,370,70.46,85,575,0
Ikid,,460,71.08,85,589,16
Ihon,,333,70.38,84,395,6
Denrik,,240,68.08,84,472,1
Enif,,341,71.54,84,477,0
Smokie,,354,65.85,84,478,1
Chromia,,739,73,84,490,2
Osokel,,293,70.85,84,507,5
Cimella,,369,71.23,84,535,4
Nelul,,224,70.77,84,567,3
Benita,,314,70,84,570,5
Abeg,,588,70.54,84,572,0
Jasiu,,740,71.85,84,573,8
Gomaza,,423,71.77,84,584,2
Kushes,,437,70.15,83,338,3
Mdcube,,603,72.15,83,399,0
Mosh,,185,70.54,83,454,1
Rathos,,398,70.92,83,481,6
Siki,,252,70.38,83,497,5
Biga,,337,71.92,83,498,2
Tempelle,,263,71.38,83,515,5
Ashek,,371,70.54,83,542,4
Ithariel,,552,70.85,83,543,0
Ifral,,289,71.85,83,568,9
Munkey,,348,70.92,83,573,4
Magnus,,336,70.54,83,578,0
Fyre,,269,70,83,596,6
Zavela,,342,71.15,82,324,0
Nikzork,,415,71.92,82,377,0
Hetoma,,268,70.69,82,422,2
Myalgia,,293,71.31,82,429,7
Itace,,282,70.69,82,440,5
Tabra,,495,71.62,82,444,15
Gianna,,528,70.62,82,453,0
Galadriel,,278,71.46,82,473,1
Nirtak,,330,72.54,82,502,2
Kathol,,396,71.62,82,514,0
Fandolf,,264,70.77,82,524,4
Aldebaran,,256,70.54,82,526,2
Anithi,,209,71,82,585,1
Eunbume,,642,69.77,82,589,0
Pizzahut,,279,70.77,82,590,3
Mona,,300,71.08,82,599,6
Herd,,394,70,81,220,0
Small,,355,70.62,81,393,5
Thor,,653,72,81,410,7
Hitha,,194,70.46,81,419,2
Icez,,316,70.54,81,450,1
Hero,,313,71.23,81,479,0
Hitha,,208,70.38,81,491,5
Castem,,270,71.46,81,527,5
Rast,,310,72.23,81,544,3
Jaraz,,397,71,81,556,4
Egrorgi,,259,71.23,81,594,0
Izag,,316,70.69,80,197,0
Anqnf,,562,71.54,80,268,0
Tomtom,,482,71.08,80,273,0
Rellon,,484,70.62,80,291,0
Jiva,,337,70.62,80,297,0
Korbot,,189,71.62,80,312,0
Ardinris,,226,71,80,316,0
Evil,,548,70.62,80,322,1
Wogzy,,497,71.46,80,332,1
Milkara,,339,71.54,80,334,1
Arlet,,241,70.62,80,337,0
Osarce,,295,71.54,80,343,2
